"Town/County","FIPS","Year","Price Range","Measure Type","Variable","Value"
"Stonington","0901173770","2009","$100,000 to $199,999","Number","Number of Home Sales",16
"Stratford","0900174190","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Suffield","0900374540","2009","$100,000 to $199,999","Number","Number of Home Sales",7
"Thomaston","0900575730","2009","$100,000 to $199,999","Number","Number of Home Sales",18
"Thompson","0901575870","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Tolland","0901376290","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Torrington","0900576570","2009","$100,000 to $199,999","Number","Number of Home Sales",113
"Trumbull","0900177200","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Union","0901377830","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Vernon","0901378250","2009","$100,000 to $199,999","Number","Number of Home Sales",67
"Voluntown","0901178600","2009","$100,000 to $199,999","Number","Number of Home Sales",8
"Wallingford","0900978740","2009","$100,000 to $199,999","Number","Number of Home Sales",32
"Warren","0900579510","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Washington","0900579720","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Waterbury","0900980070","2009","$100,000 to $199,999","Number","Number of Home Sales",267
"Waterford","0901180280","2009","$100,000 to $199,999","Number","Number of Home Sales",25
"Watertown","0900580490","2009","$100,000 to $199,999","Number","Number of Home Sales",39
"West Hartford","0900382590","2009","$100,000 to $199,999","Number","Number of Home Sales",63
"West Haven","0900982870","2009","$100,000 to $199,999","Number","Number of Home Sales",103
"Westbrook","0900781680","2009","$100,000 to $199,999","Number","Number of Home Sales",6
"Weston","0900183430","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Westport","0900183500","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Wethersfield","0900384900","2009","$100,000 to $199,999","Number","Number of Home Sales",45
"Willington","0901385950","2009","$100,000 to $199,999","Number","Number of Home Sales",10
"Wilton","0900186370","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Winchester","0900586440","2009","$100,000 to $199,999","Number","Number of Home Sales",35
"Windham","0901586790","2009","$100,000 to $199,999","Number","Number of Home Sales",72
"Windsor","0900387000","2009","$100,000 to $199,999","Number","Number of Home Sales",74
"Windsor Locks","0900387070","2009","$100,000 to $199,999","Number","Number of Home Sales",64
"Wolcott","0900987560","2009","$100,000 to $199,999","Number","Number of Home Sales",7
"Woodbridge","0900987700","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Woodbury","0900587910","2009","$100,000 to $199,999","Number","Number of Home Sales",3
"Woodstock","0901588190","2009","$100,000 to $199,999","Number","Number of Home Sales",18
"Andover","0901301080","2009","$200,000 to $299,000","Number","Number of Home Sales",11
"Ansonia","0900901220","2009","$200,000 to $299,000","Number","Number of Home Sales",42
"Ashford","0901501430","2009","$200,000 to $299,000","Number","Number of Home Sales",15
"Avon","0900302060","2009","$200,000 to $299,000","Number","Number of Home Sales",34
"Barkhamsted","0900502760","2009","$200,000 to $299,000","Number","Number of Home Sales",10
"Beacon Falls","0900903250","2009","$200,000 to $299,000","Number","Number of Home Sales",15
"Berlin","0900304300","2009","$200,000 to $299,000","Number","Number of Home Sales",61
"Bethany","0900904580","2009","$200,000 to $299,000","Number","Number of Home Sales",15
"Bethel","0900104720","2009","$200,000 to $299,000","Number","Number of Home Sales",31
"Bethlehem","0900504930","2009","$200,000 to $299,000","Number","Number of Home Sales",2
"Bloomfield","0900305910","2009","$200,000 to $299,000","Number","Number of Home Sales",0
"Bolton","0901306260","2009","$200,000 to $299,000","Number","Number of Home Sales",18
"Bozrah","0901106820","2009","$200,000 to $299,000","Number","Number of Home Sales",4
"Branford","0900907310","2009","$200,000 to $299,000","Number","Number of Home Sales",0
"Bridgeport","0900108070","2009","$200,000 to $299,000","Number","Number of Home Sales",84
"Bridgewater","0900508210","2009","$200,000 to $299,000","Number","Number of Home Sales",0
"Bristol","0900308490","2009","$200,000 to $299,000","Number","Number of Home Sales",143
"Brookfield","0900108980","2009","$200,000 to $299,000","Number","Number of Home Sales",24
"Brooklyn","0901509190","2009","$200,000 to $299,000","Number","Number of Home Sales",0
"Burlington","0900310100","2009","$200,000 to $299,000","Number","Number of Home Sales",22
"Canaan","0900510940","2009","$200,000 to $299,000","Number","Number of Home Sales",2
"Canterbury","0901512130","2009","$200,000 to $299,000","Number","Number of Home Sales",0
"Canton","0900312270","2009","$200,000 to $299,000","Number","Number of Home Sales",30
"Chaplin","0901513810","2009","$200,000 to $299,000","Number","Number of Home Sales",1
"Cheshire","0900914160","2009","$200,000 to $299,000","Number","Number of Home Sales",55
"Chester","0900714300","2009","$200,000 to $299,000","Number","Number of Home Sales",7
"Clinton","0900715350","2009","$200,000 to $299,000","Number","Number of Home Sales",48
"Colchester","0901115910","2009","$200,000 to $299,000","Number","Number of Home Sales",40
"Colebrook","0900516050","2009","$200,000 to $299,000","Number","Number of Home Sales",3
"Columbia","0901316400","2009","$200,000 to $299,000","Number","Number of Home Sales",22
"Cornwall","0900517240","2009","$200,000 to $299,000","Number","Number of Home Sales",0
"Coventry","0901317800","2009","$200,000 to $299,000","Number","Number of Home Sales",0
"Cromwell","0900718080","2009","$200,000 to $299,000","Number","Number of Home Sales",32
"Danbury","0900118500","2009","$200,000 to $299,000","Number","Number of Home Sales",102
"Darien","0900118850","2009","$200,000 to $299,000","Number","Number of Home Sales",0
"Deep River","0900719130","2009","$200,000 to $299,000","Number","Number of Home Sales",15
"Derby","0900919550","2009","$200,000 to $299,000","Number","Number of Home Sales",23
"Durham","0900720810","2009","$200,000 to $299,000","Number","Number of Home Sales",20
"East Granby","0900322070","2009","$200,000 to $299,000","Number","Number of Home Sales",20
"East Haddam","0900722280","2009","$200,000 to $299,000","Number","Number of Home Sales",39
"East Hampton","0900722490","2009","$200,000 to $299,000","Number","Number of Home Sales",36
"East Hartford","0900322630","2009","$200,000 to $299,000","Number","Number of Home Sales",55
"East Haven","0900922910","2009","$200,000 to $299,000","Number","Number of Home Sales",80
"East Lyme","0901123400","2009","$200,000 to $299,000","Number","Number of Home Sales",73
"East Windsor","0900324800","2009","$200,000 to $299,000","Number","Number of Home Sales",12
"Eastford","0901521860","2009","$200,000 to $299,000","Number","Number of Home Sales",6
"Easton","0900123890","2009","$200,000 to $299,000","Number","Number of Home Sales",1
"Ellington","0901325360","2009","$200,000 to $299,000","Number","Number of Home Sales",35
"Enfield","0900325990","2009","$200,000 to $299,000","Number","Number of Home Sales",102
"Essex","0900726270","2009","$200,000 to $299,000","Number","Number of Home Sales",9
"Fairfield","0900126620","2009","$200,000 to $299,000","Number","Number of Home Sales",25
"Farmington","0900327600","2009","$200,000 to $299,000","Number","Number of Home Sales",43
"Franklin","0901129910","2009","$200,000 to $299,000","Number","Number of Home Sales",5
"Glastonbury","0900331240","2009","$200,000 to $299,000","Number","Number of Home Sales",78
"Goshen","0900532290","2009","$200,000 to $299,000","Number","Number of Home Sales",9
"Granby","0900332640","2009","$200,000 to $299,000","Number","Number of Home Sales",32
"Greenwich","0900133620","2009","$200,000 to $299,000","Number","Number of Home Sales",0
"Griswold","0901133900","2009","$200,000 to $299,000","Number","Number of Home Sales",24
"Groton","0901134250","2009","$200,000 to $299,000","Number","Number of Home Sales",69
"Guilford","0900934950","2009","$200,000 to $299,000","Number","Number of Home Sales",34
"Haddam","0900735230","2009","$200,000 to $299,000","Number","Number of Home Sales",24
"Hamden","0900935650","2009","$200,000 to $299,000","Number","Number of Home Sales",142
"Hampton","0901536000","2009","$200,000 to $299,000","Number","Number of Home Sales",5
"Hartford","0900337070","2009","$200,000 to $299,000","Number","Number of Home Sales",14
"Hartland","0900337140","2009","$200,000 to $299,000","Number","Number of Home Sales",7
"Harwinton","0900537280","2009","$200,000 to $299,000","Number","Number of Home Sales",15
"Hebron","0901337910","2009","$200,000 to $299,000","Number","Number of Home Sales",28
"Kent","0900540290","2009","$200,000 to $299,000","Number","Number of Home Sales",4
"Killingly","0901540500","2009","$200,000 to $299,000","Number","Number of Home Sales",20
"Killingworth","0900740710","2009","$200,000 to $299,000","Number","Number of Home Sales",8
"Lebanon","0901142390","2009","$200,000 to $299,000","Number","Number of Home Sales",28
"Ledyard","0901142600","2009","$200,000 to $299,000","Number","Number of Home Sales",50
"Lisbon","0901143230","2009","$200,000 to $299,000","Number","Number of Home Sales",11
"Litchfield","0900543370","2009","$200,000 to $299,000","Number","Number of Home Sales",18
"Lyme","0901144210","2009","$200,000 to $299,000","Number","Number of Home Sales",3
"Madison","0900944560","2009","$200,000 to $299,000","Number","Number of Home Sales",13
"Manchester","0900344700","2009","$200,000 to $299,000","Number","Number of Home Sales",130
"Mansfield","0901344910","2009","$200,000 to $299,000","Number","Number of Home Sales",0
"Marlborough","0900345820","2009","$200,000 to $299,000","Number","Number of Home Sales",25
"Meriden","0900946520","2009","$200,000 to $299,000","Number","Number of Home Sales",111
"Middlebury","0900946940","2009","$200,000 to $299,000","Number","Number of Home Sales",18
"Middlefield","0900747080","2009","$200,000 to $299,000","Number","Number of Home Sales",17
"Middletown","0900747360","2009","$200,000 to $299,000","Number","Number of Home Sales",110
"Milford","0900947535","2009","$200,000 to $299,000","Number","Number of Home Sales",125
"Monroe","0900148620","2009","$200,000 to $299,000","Number","Number of Home Sales",20
"Montville","0901148900","2009","$200,000 to $299,000","Number","Number of Home Sales",34
"Morris","0900549460","2009","$200,000 to $299,000","Number","Number of Home Sales",3
"Naugatuck","0900949950","2009","$200,000 to $299,000","Number","Number of Home Sales",70
"New Britain","0900350440","2009","$200,000 to $299,000","Number","Number of Home Sales",27
"New Canaan","0900150580","2009","$200,000 to $299,000","Number","Number of Home Sales",0
"New Fairfield","0900150860","2009","$200,000 to $299,000","Number","Number of Home Sales",0
"New Hartford","0900551350","2009","$200,000 to $299,000","Number","Number of Home Sales",15
"New Haven","0900952070","2009","$200,000 to $299,000","Number","Number of Home Sales",76
"New London","0901152350","2009","$200,000 to $299,000","Number","Number of Home Sales",28
"New Milford","0900552630","2009","$200,000 to $299,000","Number","Number of Home Sales",55
"Newington","0900352140","2009","$200,000 to $299,000","Number","Number of Home Sales",133
"Newtown","0900152980","2009","$200,000 to $299,000","Number","Number of Home Sales",37
"Norfolk","0900553470","2009","$200,000 to $299,000","Number","Number of Home Sales",0
"North Branford","0900953890","2009","$200,000 to $299,000","Number","Number of Home Sales",30
"North Canaan","0900554030","2009","$200,000 to $299,000","Number","Number of Home Sales",3
"North Haven","0900954870","2009","$200,000 to $299,000","Number","Number of Home Sales",111
"North Stonington","0901155500","2009","$200,000 to $299,000","Number","Number of Home Sales",17
"Norwalk","0900156060","2009","$200,000 to $299,000","Number","Number of Home Sales",32
"Norwich","0901156270","2009","$200,000 to $299,000","Number","Number of Home Sales",34
"Old Lyme","0901157040","2009","$200,000 to $299,000","Number","Number of Home Sales",0
"Old Saybrook","0900757320","2009","$200,000 to $299,000","Number","Number of Home Sales",43
"Orange","0900957600","2009","$200,000 to $299,000","Number","Number of Home Sales",10
"Oxford","0900958300","2009","$200,000 to $299,000","Number","Number of Home Sales",24
"Plainfield","0901559980","2009","$200,000 to $299,000","Number","Number of Home Sales",24
